,salesdate,netsales
2515,2024-06-14,2252.7
2516,2024-06-15,1298.35
2517,2024-06-16,1782.75
2518,2024-06-20,1189.85
2519,2024-06-21,1522.2
2520,2024-06-22,932.6
2521,2024-06-23,815.35
2522,2024-06-24,1090.2
2523,2024-06-25,1217.45
2524,2024-06-27,609.85
2525,2024-06-28,1963.0
2526,2024-06-29,1374.5
2527,2024-06-30,1018.95
2528,2024-07-01,1119.05
2529,2024-07-02,1123.3
2530,2024-07-03,75.6
2531,2024-07-04,1213.4
2532,2024-07-05,865.3
2533,2024-07-06,1161.0
2534,2024-07-07,1852.25
2535,2024-07-08,1238.8
2536,2024-07-09,1065.1
2537,2024-07-11,1686.25
2538,2024-07-12,3070.1
2539,2024-07-13,2506.55
2540,2024-07-14,1390.6
2541,2024-07-15,857.8
2542,2024-07-16,1654.7
2543,2024-07-18,988.0
2544,2024-07-19,1179.95
2545,2024-07-20,1232.65
2546,2024-07-21,1347.15
2547,2024-07-22,848.0
2548,2024-07-23,1697.4
2549,2024-07-25,1435.0
2550,2024-07-26,1951.4
2551,2024-07-27,1027.05
2552,2024-07-28,672.9
2553,2024-07-29,1154.2
2554,2024-07-30,905.8
2555,2024-08-01,1553.75
2556,2024-08-02,1371.65
2557,2024-08-03,1575.5
2558,2024-08-04,997.6
2559,2024-08-05,928.75
2560,2024-08-06,3143.05
2561,2024-08-08,1834.45
2562,2024-08-09,1784.4
2563,2024-08-10,1507.2
2564,2024-08-11,2796.1
2565,2024-08-12,911.35
2566,2024-08-13,775.25
2567,2024-08-15,3639.65
2568,2024-08-16,1279.3
2569,2024-08-17,1869.3
2570,2024-08-18,1409.5
2571,2024-08-19,671.3
2572,2024-08-20,1022.55
2573,2024-08-22,1567.55
2574,2024-08-23,1216.75
2575,2024-08-24,1797.1
2576,2024-08-25,1054.5
2577,2024-08-26,960.05
2578,2024-08-27,923.35
2579,2024-08-29,1245.75
2580,2024-08-30,2743.05
2581,2024-08-31,2309.0
2582,2024-09-01,2498.05
2583,2024-09-02,1032.7
2584,2024-09-03,997.4
2585,2024-09-05,902.7
2586,2024-09-06,1303.5
2587,2024-09-07,874.7
2588,2024-09-08,1161.6
2589,2024-09-09,1014.4
2590,2024-09-10,1032.25
2591,2024-09-12,5956.3
2592,2024-09-13,1125.65
2593,2024-09-14,1271.85
2594,2024-09-15,1160.0
2595,2024-09-16,459.65
2596,2024-09-17,917.7
2597,2024-09-19,688.6
2598,2024-09-20,777.15
2599,2024-09-22,674.35
2600,2024-09-23,289.0
2601,2024-09-24,1161.1
2602,2024-09-26,704.75
2603,2024-09-27,1007.75
2604,2024-09-28,1133.4
2605,2024-09-29,1005.45
2606,2024-09-30,949.55
2607,2024-10-01,557.6
2608,2024-10-03,1039.85
2609,2024-10-04,945.15
2610,2024-10-05,1498.7
2611,2024-10-06,1403.95
2612,2024-10-07,468.65
2613,2024-10-08,1041.15
2614,2024-10-10,734.05
2615,2024-10-11,1998.55
2616,2024-10-12,1679.75
2617,2024-10-13,1126.85
2618,2024-10-14,535.75
2619,2024-10-15,881.1
2620,2024-10-17,513.55
2621,2024-10-18,1229.55
2622,2024-10-19,1677.55
2623,2024-10-20,1264.0
2624,2024-10-21,544.9
2625,2024-10-22,566.3
2626,2024-10-24,726.5
2627,2024-10-25,1432.85
2628,2024-10-26,1047.75
2629,2024-10-27,908.45
2630,2024-10-28,903.2
2631,2024-10-29,1828.15
2632,2024-10-31,828.1
2633,2024-11-01,931.65
2634,2024-11-02,1686.4
2635,2024-11-03,928.4
2636,2024-11-04,1084.1
2637,2024-11-05,874.25
2638,2024-11-07,1403.2
2639,2024-11-08,1748.95
2640,2024-11-09,1058.7
2641,2024-11-10,1062.5
2642,2024-11-11,1289.2
2643,2024-11-12,349.7
2644,2024-11-13,23.0
2645,2024-11-14,1158.4
2646,2024-11-15,1267.85
2647,2024-11-16,6315.25
2648,2024-11-17,1106.8
2649,2024-11-18,621.1
2650,2024-11-19,995.75
2651,2024-11-21,990.05
2652,2024-11-22,1067.85
2653,2024-11-23,1033.0
2654,2024-11-24,1023.6
2655,2024-11-25,1056.05
2656,2024-11-26,744.0
2657,2024-11-28,1117.75
2658,2024-11-29,1197.5
2659,2024-11-30,1097.95
2660,2024-12-01,820.2
2699,2024-11-08,4599.0
2700,2024-11-09,5400.0
2701,2024-11-10,2544.0
2702,2024-11-11,1028.0
2703,2024-11-12,457.0
2704,2024-11-13,309.0
2705,2024-11-14,589.0
2706,2024-11-15,1230.0
2707,2024-11-16,13054.0
2708,2024-11-17,6241.0
2709,2024-11-18,255.0
2710,2024-11-19,1291.0
2711,2024-11-20,1950.0
2712,2024-11-21,3073.0
2713,2024-11-22,4017.0
2714,2024-11-23,7464.0
2715,2024-11-24,6103.0
2716,2024-11-25,149.0
2717,2024-11-26,2564.0
2718,2024-11-27,1378.0
2719,2024-11-28,2307.0
2720,2024-11-29,5529.0
2721,2024-11-30,5159.0
2722,2024-12-01,4493.0
2723,2024-12-02,414.0
2724,2024-12-03,1483.0
2725,2024-12-04,2637.0
2726,2024-12-05,3876.0
2727,2024-12-06,5893.0
2728,2024-12-07,6331.0
2729,2024-12-08,4208.0
2730,2024-12-09,325.0
2731,2024-12-10,3397.0
2732,2024-12-11,3117.0
2733,2024-12-12,3016.0
2734,2024-12-13,3741.0
2735,2024-12-14,4915.0
2736,2024-12-15,5884.0
2737,2024-12-16,900.0
2738,2024-12-17,1875.0
2739,2024-12-18,2683.0
2740,2024-12-19,3608.0
2741,2024-12-20,3913.0
2742,2024-12-21,4246.0
2743,2024-12-22,6060.0
2744,2024-12-23,281.0
2745,2024-12-24,10931.0
2746,2024-12-25,9875.0
2747,2024-12-26,5874.0
2748,2024-12-27,4858.0
2749,2024-12-28,6079.0
2750,2024-12-29,5680.0
2751,2024-12-30,2916.8
2752,2024-12-31,14705.0
2754,2024-11-08,4599.0
2755,2024-11-09,5400.0
2756,2024-11-10,2544.0
2757,2024-11-11,1028.0
2758,2024-11-12,457.0
2759,2024-11-13,309.0
2760,2024-11-14,589.0
2761,2024-11-15,1230.0
2762,2024-11-16,13054.0
2763,2024-11-17,6241.0
2764,2024-11-18,255.0
2765,2024-11-19,1291.0
2766,2024-11-20,1950.0
2767,2024-11-21,3073.0
2768,2024-11-22,4017.0
2769,2024-11-23,7464.0
2770,2024-11-24,6103.0
2771,2024-11-25,149.0
2772,2024-11-26,2564.0
2773,2024-11-27,1378.0
2774,2024-11-28,2307.0
2775,2024-11-29,5529.0
2776,2024-11-30,5159.0
2777,2024-12-01,4493.0
3105,2024-05-07,12.0
3433,2024-05-07,12.0
3557,2024-01-01,1067.65
3558,2024-01-02,587.9
3559,2024-01-03,680.9
3560,2024-01-04,204.75
3561,2024-01-05,425.55
3562,2024-01-06,558.6
3563,2024-01-07,845.9
3564,2024-01-08,1273.45
3565,2024-01-10,266.95
3566,2024-01-11,158.1
3567,2024-01-12,778.75
3568,2024-01-13,105.05
3569,2024-01-14,796.65
3570,2024-01-15,443.15
3571,2024-01-16,75.45
3572,2024-01-17,182.15
3573,2024-01-18,558.5
3574,2024-01-19,180.6
3575,2024-01-20,143.55
3576,2024-01-21,182.1
3577,2024-01-22,144.15
3578,2024-01-23,112.05
3579,2024-01-24,20.05
3580,2024-01-25,29.35
3581,2024-01-26,118.55
3582,2024-01-27,30.05
3583,2024-01-28,567.15
3584,2024-01-29,250.7
3585,2024-01-30,253.9
3586,2024-01-31,516.2
3587,2024-02-01,540.3
3588,2024-02-02,183.05
3589,2024-02-03,307.6
3590,2024-02-04,267.0
3591,2024-02-05,187.8
3592,2024-02-06,71.1
3593,2024-02-07,1205.35
3594,2024-02-08,109.45
3595,2024-02-09,507.5
3596,2024-02-10,159.85
3597,2024-02-11,1374.4
3598,2024-02-12,604.75
3599,2024-02-13,429.05
3600,2024-02-14,506.0
3601,2024-02-15,65.2
3602,2024-02-16,808.15
3603,2024-02-17,1329.25
3604,2024-02-18,1780.4
3605,2024-02-19,252.85
3606,2024-02-20,331.3
3607,2024-02-21,1304.2
3608,2024-02-22,903.75
3609,2024-02-23,2468.6
3610,2024-02-24,155.55
3611,2024-02-25,60.3
3612,2024-02-26,296.15
3613,2024-02-27,58.6
3614,2024-02-28,51.95
3615,2024-02-29,319.65
3616,2024-03-01,493.95
3617,2024-03-02,616.65
3618,2024-03-03,734.85
3619,2024-03-04,112.4
3620,2024-03-05,309.85
3621,2024-03-06,1053.55
3622,2024-03-07,159.7
3623,2024-03-08,314.95
3624,2024-03-09,587.95
3625,2024-03-10,1039.7
3626,2024-03-11,402.3
3627,2024-03-12,418.9
3628,2024-03-13,179.6
3629,2024-03-14,123.8
3630,2024-03-15,132.9
3631,2024-03-16,374.35
3632,2024-03-17,694.7
3633,2024-03-18,1646.6
3634,2024-03-19,170.75
3635,2024-03-20,323.95
3636,2024-03-21,250.7
3637,2024-03-22,183.0
3638,2024-03-23,267.75
3639,2024-03-24,665.15
3640,2024-03-25,144.8
3641,2024-03-26,227.4
3642,2024-03-27,308.55
3643,2024-03-28,176.9
3644,2024-03-29,1594.05
3645,2024-03-30,287.2
3646,2024-03-31,416.2
3647,2024-04-01,629.9
3648,2024-04-02,113.55
3649,2024-04-03,114.05
3650,2024-04-04,79.35
3651,2024-04-05,806.55
3652,2024-04-06,438.05
3653,2024-04-07,722.3
3654,2024-04-08,291.6
3655,2024-04-09,558.75
3656,2024-04-10,576.25
3657,2024-04-11,506.9
3658,2024-04-12,72.45
3659,2024-04-14,232.15
3660,2024-04-15,143.6
3661,2024-04-16,192.7
3662,2024-04-17,113.1
3663,2024-04-18,313.65
3664,2024-04-19,567.95
3665,2024-04-20,297.9
3666,2024-04-21,813.8
3667,2024-04-22,206.95
3668,2024-04-23,528.5
3669,2024-04-24,133.15
3670,2024-04-25,107.5
3671,2024-04-26,321.65
3672,2024-04-27,211.55
3673,2024-04-28,502.95
3674,2024-04-29,298.7
3675,2024-04-30,34.0
3676,2024-05-01,248.0
3677,2024-05-02,63.7
3678,2024-05-03,94.3
3679,2024-05-04,444.55
3680,2024-05-05,488.45
3681,2024-05-06,713.95
3682,2024-05-07,518.4
3683,2024-05-08,821.65
3684,2024-05-09,392.3
3685,2024-05-10,1206.75
3686,2024-05-11,467.0
3687,2024-05-12,1386.75
3688,2024-05-13,111.35
3689,2024-05-14,336.75
3690,2024-05-15,42.55
3691,2024-05-16,402.75
3692,2024-05-17,617.35
3693,2024-05-18,496.1
3694,2024-05-19,307.6
3695,2024-05-20,208.3
3696,2024-05-21,19.6
3697,2024-05-22,579.45
3698,2024-05-23,119.5
3699,2024-05-24,54.85
3700,2024-05-25,230.35
3701,2024-05-26,786.55
3702,2024-05-27,245.3
3703,2024-05-28,282.7
3704,2024-05-29,219.8
3705,2024-05-30,261.55
3706,2024-05-31,787.1
3707,2024-06-01,610.2
3708,2024-06-02,418.8
3709,2024-06-03,425.1
3710,2024-06-04,1460.5
3711,2024-06-05,571.25
3712,2024-06-07,361.85
3713,2024-06-08,475.7
3714,2024-06-09,305.65
3715,2024-06-10,581.5
3716,2024-06-11,313.75
3717,2024-06-12,82.45
3718,2024-06-13,177.2
3719,2024-06-14,478.35
3720,2024-06-15,175.3
3721,2024-06-16,304.55
3722,2024-06-17,80.0
3723,2024-06-18,46.0
3724,2024-06-19,72.3
3725,2024-06-20,39.4
3726,2024-06-21,189.35
3727,2024-06-22,328.35
3728,2024-06-23,719.55
3729,2024-06-24,117.8
3730,2024-06-25,78.9
3731,2024-06-26,226.75
3732,2024-06-27,326.1
3733,2024-06-28,158.2
3734,2024-06-29,270.85
3735,2024-06-30,380.75
3736,2024-07-01,39.4
3737,2024-07-02,143.6
3738,2024-07-03,99.7
3739,2024-07-04,642.7
3740,2024-07-05,274.95
3741,2024-07-06,213.45
3742,2024-07-07,382.05
3743,2024-07-08,282.45
3744,2024-07-09,329.1
3745,2024-07-10,71.2
3746,2024-07-11,81.1
3747,2024-07-12,39.4
3748,2024-07-13,619.45
3749,2024-07-14,221.7
3750,2024-07-15,1266.65
3751,2024-07-16,46.0
3752,2024-07-19,122.1
3753,2024-07-20,100.8
3754,2024-07-21,140.25
3755,2024-07-22,39.4
3756,2024-07-23,106.2
3757,2024-07-24,129.4
3758,2024-07-25,46.0
3759,2024-07-26,461.75
3760,2024-07-27,153.8
3761,2024-07-28,267.25
3762,2024-07-29,39.4
3763,2024-07-30,46.0
3764,2024-07-31,225.3
3765,2024-08-01,204.75
3766,2024-08-02,170.5
3767,2024-08-03,133.35
3768,2024-08-04,168.6
3769,2024-08-05,72.3
3770,2024-08-06,123.8
3771,2024-08-07,497.25
3772,2024-08-08,235.2
3773,2024-08-09,263.35
3774,2024-08-10,577.15
3775,2024-08-11,407.4
3776,2024-08-12,194.45
3777,2024-08-13,400.35
3778,2024-08-14,138.0
3779,2024-08-15,85.9
3780,2024-08-16,77.8
3781,2024-08-17,104.95
3782,2024-08-18,140.3
3783,2024-08-19,167.9
3784,2024-10-05,830.65
3785,2024-10-06,1374.8
3786,2024-10-07,561.65
3787,2024-10-08,61.7
3788,2024-10-09,259.75
3789,2024-10-10,275.05
3790,2024-10-11,456.8
3791,2024-10-12,630.9
3792,2024-10-13,892.0
3793,2024-10-14,521.5
3794,2024-10-15,329.95
3795,2024-10-16,356.55
3796,2024-10-17,185.2
3797,2024-10-18,463.5
3798,2024-10-19,381.5
3799,2024-10-20,1125.7
3800,2024-10-21,1130.05
3801,2024-10-22,743.6
3802,2024-10-23,842.2
3803,2024-10-24,1216.85
3804,2024-10-25,565.15
3805,2024-10-26,1440.75
3806,2024-10-27,1625.75
3807,2024-10-28,227.6
3808,2024-10-29,405.95
3809,2024-10-30,1684.25
3810,2024-10-31,160.3
3811,2024-11-01,1035.05
3812,2024-11-02,1070.85
3813,2024-11-03,2154.75
3814,2024-11-04,309.4
3815,2024-11-05,438.65
3816,2024-11-06,66.0
3817,2024-11-07,1981.85
3818,2024-11-08,2059.55
3819,2024-11-09,857.4
3820,2024-11-10,1014.2
3821,2024-11-11,781.35
3822,2024-11-12,122.8
3823,2024-11-13,735.25
3824,2024-11-14,87.65
3825,2024-11-15,45.3
3826,2024-11-16,1660.85
3827,2024-11-17,1749.45
3828,2024-11-18,1743.85
3829,2024-11-19,684.25
3830,2024-11-20,359.55
3831,2024-11-21,544.1
3832,2024-11-22,1309.45
3833,2024-11-23,294.25
3834,2024-11-24,850.8
3835,2024-11-25,3254.85
3836,2024-11-26,395.1
3837,2024-11-27,303.6
3838,2024-11-28,877.95
3839,2024-11-29,221.95
3840,2024-11-30,1032.6
3841,2024-12-01,1663.6
3842,2024-12-02,953.9
3843,2024-12-03,270.0
3844,2024-12-04,432.45
3845,2024-12-05,791.45
3846,2024-12-06,992.15
3847,2024-12-07,604.6
3848,2024-12-08,2124.45
3849,2024-12-09,1627.4
3850,2024-12-10,1345.4
3851,2024-12-11,2250.35
3852,2024-12-12,586.75
3853,2024-12-13,1357.75
3854,2024-12-14,1568.75
3855,2024-12-15,3166.0
3856,2024-12-16,123.55
3857,2024-12-17,768.75
3858,2024-12-18,369.9
3859,2024-12-19,687.2
3860,2024-12-20,1422.1
3861,2024-12-21,1474.05
3862,2024-12-22,4649.75
3863,2024-12-23,849.8
3864,2024-12-24,867.7
3865,2024-12-25,3391.8
3866,2024-12-26,1018.85
3867,2024-12-27,1918.05
3868,2024-12-28,1242.35
3869,2024-12-29,1838.55
3870,2024-12-30,2174.7
3871,2024-12-31,1830.8
3996,2024-01-01,1067.65
3997,2024-01-02,587.9
3998,2024-01-03,680.9
3999,2024-01-04,204.75
4000,2024-01-05,425.55
4001,2024-01-06,558.6
4002,2024-01-07,845.9
4003,2024-01-08,1273.45
4004,2024-01-10,266.95
4005,2024-01-11,158.1
4006,2024-01-12,778.75
4007,2024-01-13,105.05
4008,2024-01-14,796.65
4009,2024-01-15,443.15
4010,2024-01-16,75.45
4011,2024-01-17,182.15
4012,2024-01-18,558.5
4013,2024-01-19,180.6
4014,2024-01-20,143.55
4015,2024-01-21,182.1
4016,2024-01-22,144.15
4017,2024-01-23,112.05
4018,2024-01-24,20.05
4019,2024-01-25,29.35
4020,2024-01-26,118.55
4021,2024-01-27,30.05
4022,2024-01-28,567.15
4023,2024-01-29,250.7
4024,2024-01-30,253.9
4025,2024-01-31,516.2
4026,2024-02-01,540.3
4027,2024-02-02,183.05
4028,2024-02-03,307.6
4029,2024-02-04,267.0
4030,2024-02-05,187.8
4031,2024-02-06,71.1
4032,2024-02-07,1205.35
4033,2024-02-08,109.45
4034,2024-02-09,507.5
4035,2024-02-10,159.85
4036,2024-02-11,1374.4
4037,2024-02-12,604.75
4038,2024-02-13,429.05
4039,2024-02-14,506.0
4040,2024-02-15,65.2
4041,2024-02-16,808.15
4042,2024-02-17,1329.25
4043,2024-02-18,1780.4
4044,2024-02-19,252.85
4045,2024-02-20,331.3
4046,2024-02-21,1304.2
4047,2024-02-22,903.75
4048,2024-02-23,2468.6
4049,2024-02-24,155.55
4050,2024-02-25,60.3
4051,2024-02-26,296.15
4052,2024-02-27,58.6
4053,2024-02-28,51.95
4054,2024-02-29,319.65
4055,2024-03-01,493.95
4056,2024-03-02,616.65
4057,2024-03-03,734.85
4058,2024-03-04,112.4
4059,2024-03-05,309.85
4060,2024-03-06,1053.55
4061,2024-03-07,159.7
4062,2024-03-08,314.95
4063,2024-03-09,587.95
4064,2024-03-10,1039.7
4065,2024-03-11,402.3
4066,2024-03-12,418.9
4067,2024-03-13,179.6
4068,2024-03-14,123.8
4069,2024-03-15,132.9
4070,2024-03-16,374.35
4071,2024-03-17,694.7
4072,2024-03-18,1646.6
4073,2024-03-19,170.75
4074,2024-03-20,323.95
4075,2024-03-21,250.7
4076,2024-03-22,183.0
4077,2024-03-23,267.75
4078,2024-03-24,665.15
4079,2024-03-25,144.8
4080,2024-03-26,227.4
4081,2024-03-27,308.55
4082,2024-03-28,176.9
4083,2024-03-29,1594.05
4084,2024-03-30,287.2
4085,2024-03-31,416.2
4086,2024-04-01,629.9
4087,2024-04-02,113.55
4088,2024-04-03,114.05
4089,2024-04-04,79.35
4090,2024-04-05,806.55
4091,2024-04-06,438.05
4092,2024-04-07,722.3
4093,2024-04-08,291.6
4094,2024-04-09,558.75
4095,2024-04-10,576.25
4096,2024-04-11,506.9
4097,2024-04-12,72.45
4098,2024-04-14,232.15
4099,2024-04-15,143.6
4100,2024-04-16,192.7
4101,2024-04-17,113.1
4102,2024-04-18,313.65
4103,2024-04-19,567.95
4104,2024-04-20,297.9
4105,2024-04-21,813.8
4106,2024-04-22,206.95
4107,2024-04-23,528.5
4108,2024-04-24,133.15
4109,2024-04-25,107.5
4110,2024-04-26,321.65
4111,2024-04-27,211.55
4112,2024-04-28,502.95
4113,2024-04-29,298.7
4114,2024-04-30,34.0
4115,2024-05-01,248.0
4116,2024-05-02,63.7
4117,2024-05-03,94.3
4118,2024-05-04,444.55
4119,2024-05-05,488.45
4120,2024-05-06,713.95
4121,2024-05-07,518.4
4122,2024-05-08,821.65
4123,2024-05-09,392.3
4124,2024-05-10,1206.75
4125,2024-05-11,467.0
4126,2024-05-12,1386.75
4127,2024-05-13,111.35
4128,2024-05-14,336.75
4129,2024-05-15,42.55
4130,2024-05-16,402.75
4131,2024-05-17,617.35
4132,2024-05-18,496.1
4133,2024-05-19,307.6
4134,2024-05-20,208.3
4135,2024-05-21,19.6
4136,2024-05-22,579.45
4137,2024-05-23,119.5
4138,2024-05-24,54.85
4139,2024-05-25,230.35
4140,2024-05-26,786.55
4141,2024-05-27,245.3
4142,2024-05-28,282.7
4143,2024-05-29,219.8
4144,2024-05-30,261.55
4145,2024-05-31,787.1
4146,2024-06-01,610.2
4147,2024-06-02,418.8
4148,2024-06-03,425.1
4149,2024-06-04,1460.5
4150,2024-06-05,571.25
4151,2024-06-07,361.85
4152,2024-06-08,475.7
4153,2024-06-09,305.65
4154,2024-06-10,581.5
4155,2024-06-11,313.75
4156,2024-06-12,82.45
4157,2024-06-13,177.2
4158,2024-06-14,478.35
4159,2024-06-15,175.3
4160,2024-06-16,304.55
4161,2024-06-17,80.0
4162,2024-06-18,46.0
4163,2024-06-19,72.3
4164,2024-06-20,39.4
4165,2024-06-21,189.35
4166,2024-06-22,328.35
4167,2024-06-23,719.55
4168,2024-06-24,117.8
4169,2024-06-25,78.9
4170,2024-06-26,226.75
4171,2024-06-27,326.1
4172,2024-06-28,158.2
4173,2024-06-29,270.85
4174,2024-06-30,380.75
4175,2024-07-01,39.4
4176,2024-07-02,143.6
4177,2024-07-03,99.7
4178,2024-07-04,642.7
4179,2024-07-05,274.95
4180,2024-07-06,213.45
4181,2024-07-07,382.05
4182,2024-07-08,282.45
4183,2024-07-09,329.1
4184,2024-07-10,71.2
4185,2024-07-11,81.1
4186,2024-07-12,39.4
4187,2024-07-13,619.45
4188,2024-07-14,221.7
4189,2024-07-15,1266.65
4190,2024-07-16,46.0
4191,2024-07-19,122.1
4192,2024-07-20,100.8
4193,2024-07-21,140.25
4194,2024-07-22,39.4
4195,2024-07-23,106.2
4196,2024-07-24,129.4
4197,2024-07-25,46.0
4198,2024-07-26,461.75
4199,2024-07-27,153.8
4200,2024-07-28,267.25
4201,2024-07-29,39.4
4202,2024-07-30,46.0
4203,2024-07-31,225.3
4204,2024-08-01,204.75
4205,2024-08-02,170.5
4206,2024-08-03,133.35
4207,2024-08-04,168.6
4208,2024-08-05,72.3
4209,2024-08-06,123.8
4210,2024-08-07,497.25
4211,2024-08-08,235.2
4212,2024-08-09,263.35
4213,2024-08-10,577.15
4214,2024-08-11,407.4
4215,2024-08-12,194.45
4216,2024-08-13,400.35
4217,2024-08-14,138.0
4218,2024-08-15,85.9
4219,2024-08-16,77.8
4220,2024-08-17,104.95
4221,2024-08-18,140.3
4222,2024-08-19,167.9
4223,2024-10-05,830.65
4224,2024-10-06,1374.8
4225,2024-10-07,561.65
4226,2024-10-08,61.7
4227,2024-10-09,259.75
4228,2024-10-10,275.05
4229,2024-10-11,456.8
4230,2024-10-12,630.9
4231,2024-10-13,892.0
4232,2024-10-14,521.5
4233,2024-10-15,329.95
4234,2024-10-16,356.55
4235,2024-10-17,185.2
4236,2024-10-18,463.5
4237,2024-10-19,381.5
4238,2024-10-20,1125.7
4239,2024-10-21,1130.05
4240,2024-10-22,743.6
4241,2024-10-23,842.2
4242,2024-10-24,1216.85
4243,2024-10-25,565.15
4244,2024-10-26,1440.75
4245,2024-10-27,1625.75
4246,2024-10-28,227.6
4247,2024-10-29,405.95
4248,2024-10-30,1684.25
4249,2024-10-31,160.3
4250,2024-11-01,1035.05
4251,2024-11-02,1070.85
4252,2024-11-03,2154.75
4253,2024-11-04,309.4
4254,2024-11-05,438.65
4255,2024-11-06,66.0
4256,2024-11-07,1981.85
4257,2024-11-08,2059.55
4258,2024-11-09,857.4
4259,2024-11-10,1014.2
4260,2024-11-11,781.35
4261,2024-11-12,122.8
4262,2024-11-13,735.25
4263,2024-11-14,87.65
4264,2024-11-15,45.3
4265,2024-11-16,1660.85
4266,2024-11-17,1749.45
4267,2024-11-18,1743.85
4268,2024-11-19,684.25
4269,2024-11-20,359.55
4270,2024-11-21,544.1
4271,2024-11-22,1309.45
4272,2024-11-23,294.25
4273,2024-11-24,850.8
4274,2024-11-25,3254.85
4275,2024-11-26,395.1
4276,2024-11-27,303.6
4277,2024-11-28,877.95
4278,2024-11-29,221.95
4279,2024-11-30,1032.6
4280,2024-12-01,1663.6
4362,2024-05-03,191.2
4363,2024-05-04,225.1
4364,2024-05-05,410.1
4365,2024-05-06,937.1
4366,2024-05-07,399.95
4367,2024-05-08,680.3
4368,2024-05-09,858.5
4369,2024-05-10,619.1
4370,2024-05-11,434.2
4371,2024-05-12,757.3
4372,2024-05-13,559.5
4373,2024-05-14,170.15
4374,2024-05-15,381.3
4375,2024-05-16,416.3
4376,2024-05-17,223.4
4377,2024-05-18,353.45
4378,2024-05-19,286.25
4379,2024-05-20,235.4
4380,2024-05-21,734.15
4381,2024-05-22,662.15
4382,2024-05-23,396.75
4383,2024-05-24,97.4
4384,2024-05-25,532.15
4385,2024-05-26,656.2
4386,2024-05-27,519.9
4387,2024-05-28,200.75
4388,2024-05-29,386.0
4389,2024-05-30,438.45
4390,2024-05-31,255.15
4391,2024-06-01,603.7
4392,2024-06-02,342.05
4393,2024-06-03,480.15
4394,2024-06-04,352.7
4395,2024-06-05,396.85
4396,2024-06-09,478.05
4397,2024-06-10,219.9
4398,2024-06-11,101.15
4399,2024-06-12,494.75
4400,2024-06-24,188.5
4401,2024-06-25,331.5
4402,2024-06-26,270.1
4403,2024-06-27,118.9
4404,2024-06-30,204.8
4405,2024-07-01,124.1
4406,2024-07-02,164.9
4407,2024-07-03,271.4
4408,2024-07-04,229.8
4409,2024-07-07,74.1
4410,2024-07-08,573.7
4411,2024-07-09,43.2
4412,2024-07-10,245.1
4413,2024-07-11,70.2
4414,2024-07-13,180.5
4415,2024-07-14,320.5
4416,2024-07-15,131.9
4417,2024-07-16,182.9
4418,2024-07-17,347.0
4419,2024-07-18,126.9
4420,2024-07-20,204.9
4421,2024-07-21,74.8
4422,2024-07-22,223.0
4423,2024-07-23,356.9
4424,2024-07-24,62.115151515
4425,2024-07-27,178.4
4426,2024-07-28,204.7
4427,2024-07-29,106.0
4428,2024-08-03,236.4
4429,2024-08-04,72.3
4430,2024-08-05,81.9
4431,2024-08-06,135.3
4432,2024-08-07,82.3
4433,2024-08-08,83.2
4434,2024-08-11,104.0
4435,2024-08-12,108.8
4436,2024-08-13,74.9
4437,2024-08-14,216.4
4438,2024-08-15,27.6
4439,2024-08-16,80.8
4440,2024-08-17,118.3
4441,2024-08-20,225.1
4442,2024-08-21,55.1
4443,2024-08-22,47.9
4444,2024-08-24,260.6
4445,2024-08-25,106.1
4446,2024-08-26,138.3
4447,2024-08-27,98.6
4448,2024-08-28,30.0
4449,2024-08-29,128.1
4450,2024-08-31,158.0
4451,2024-09-01,282.4
4452,2024-09-02,276.1
4453,2024-09-03,3.5
4454,2024-09-08,217.8
4455,2024-09-09,179.5
4456,2024-09-10,44.8
4457,2024-09-11,47.3
4458,2024-09-12,122.5
4459,2024-09-14,44.4
4460,2024-09-15,47.9
4461,2024-09-16,431.4
4462,2024-09-17,150.2
4463,2024-09-18,138.7
4464,2024-09-19,303.9
4465,2024-09-21,222.6
4466,2024-09-22,335.1
4467,2024-09-23,118.4
4468,2024-09-24,479.7
4469,2024-09-28,110.9
4470,2024-09-29,417.0
4471,2024-09-30,166.2
4472,2024-10-01,146.2
4473,2024-10-02,134.3
4474,2024-10-03,197.2
4475,2024-10-05,475.1
4476,2024-10-06,434.2
4477,2024-10-07,349.9
4478,2024-10-08,398.8
4479,2024-10-09,265.9
4480,2024-10-12,0.0
4481,2024-10-13,144.3
4482,2024-10-14,207.1
4483,2024-10-15,226.4
4484,2024-10-16,284.2
4485,2024-10-17,240.9
4486,2024-10-19,274.0
4487,2024-10-20,366.6
4488,2024-10-22,451.7
4489,2024-10-24,563.2
4490,2024-10-26,431.7
4491,2024-10-28,330.3
4492,2024-10-29,472.8
4493,2024-10-30,345.4
4494,2024-10-31,489.7
4495,2024-11-02,183.8
4496,2024-11-03,207.2
4497,2024-11-04,118.5
4498,2024-11-05,331.2
4499,2024-11-06,213.0
4500,2024-11-07,317.6
4501,2024-11-09,133.2
4502,2024-11-10,203.9
4503,2024-11-11,193.7
4504,2024-11-12,180.9
4505,2024-11-18,135.4
4506,2024-11-19,147.7
4507,2024-11-20,190.8
4508,2024-11-21,145.3
4509,2024-11-23,290.3
4510,2024-11-24,7.0
4511,2024-11-25,216.0
4512,2024-11-26,243.2
4513,2024-11-27,47.8
4514,2024-11-28,103.3
4515,2024-11-30,433.0
4516,2024-12-01,240.8
